hh_id,tour_id,stop_id,inbound,tour_purpose,orig_purpose,dest_purpose,orig_maz,orig_walk_segment,orig_park_maz,dest_maz,dest_walk_segment,parking_taz,stop_period,trip_mode,num_participants,tour_mode,tour_category,board_tap,alight_tap,orig_taz,dest_taz,orig_park_taz,dest_park_taz,driver
3044580,0,-1,0,shop,Home,shop,1,0,0,2,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
3044580,0,-1,1,shop,shop,Home,2,0,0,1,0,0,33,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1309376,0,-1,0,eatingout,Home,eatingout,1,0,0,4,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1309376,0,-1,1,eatingout,eatingout,Home,4,0,0,1,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
3358929,0,-1,0,discretionary,Home,discretionary,1,0,0,15,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,1,4,0,0,1
3358929,0,-1,1,discretionary,discretionary,Home,15,0,0,1,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,4,1,0,0,1
72555,0,-1,0,shop,Home,shop,1,0,0,2,0,0,22,5,2,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
72555,0,-1,1,shop,shop,Home,2,0,0,1,0,0,25,3,2,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
72555,1,-1,0,discretionary,Home,discretionary,1,0,0,74,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,19,0,0,1
72555,1,-1,1,discretionary,discretionary,Home,74,0,0,1,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,19,1,0,0,1
2744271,0,-1,0,eatingout,Home,eatingout,1,0,0,31,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,1,8,0,0,2
2744271,0,-1,1,eatingout,eatingout,Home,31,0,0,1,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,8,1,0,0,2
151704,0,-1,0,maintenance,Home,maintenance,1,0,0,2,0,0,6,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
151704,0,-1,1,maintenance,maintenance,Home,2,0,0,1,0,0,6,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1738006,0,-1,0,eatingout,Home,eatingout,1,0,0,2,0,0,31,7,3,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1738006,0,-1,1,eatingout,eatingout,Home,2,0,0,1,0,0,33,7,3,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
2237241,0,-1,0,maintenance,Home,maintenance,1,0,0,17,0,0,31,5,5,5,JOINT_NON_MANDATORY,0,0,1,5,0,0,1
2237241,0,-1,1,maintenance,maintenance,Home,17,0,0,1,0,0,31,5,5,5,JOINT_NON_MANDATORY,0,0,5,1,0,0,1
2237241,1,-1,0,discretionary,Home,discretionary,1,0,0,14,0,0,28,8,4,8,JOINT_NON_MANDATORY,0,0,1,4,0,0,-1
2237241,1,-1,1,discretionary,discretionary,Home,14,0,0,1,0,0,29,8,4,8,JOINT_NON_MANDATORY,0,0,4,1,0,0,-1
3474563,0,-1,0,discretionary,Home,discretionary,1,0,0,45,0,0,29,5,3,5,JOINT_NON_MANDATORY,0,0,1,12,0,0,2
3474563,0,-1,1,discretionary,discretionary,Home,45,0,0,1,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,12,1,0,0,2
3474563,1,-1,0,eatingout,Home,eatingout,1,0,0,71,0,0,4,5,4,13,JOINT_NON_MANDATORY,0,0,1,18,0,0,-1
3474563,1,-1,1,eatingout,eatingout,Home,71,0,0,1,0,0,4,13,4,13,JOINT_NON_MANDATORY,0,0,18,1,0,0,-1
1113284,0,-1,0,maintenance,Home,maintenance,1,0,0,7,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,2
1113284,0,-1,1,maintenance,maintenance,Home,7,0,0,1,0,0,38,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,2
2101388,0,-1,0,discretionary,Home,discretionary,1,0,0,71,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,1,18,0,0,1
2101388,0,-1,1,discretionary,discretionary,Home,71,0,0,1,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,18,1,0,0,1
3044504,0,-1,0,visiting,Home,visiting,1,0,0,18,0,0,30,8,2,8,JOINT_NON_MANDATORY,0,0,1,5,0,0,-1
3044504,0,-1,1,visiting,visiting,Home,18,0,0,1,0,0,37,8,2,8,JOINT_NON_MANDATORY,0,0,5,1,0,0,-1
483940,0,-1,0,maintenance,Home,maintenance,1,0,0,20,0,0,12,5,4,5,JOINT_NON_MANDATORY,0,0,1,5,0,0,1
483940,0,-1,1,maintenance,maintenance,Home,20,0,0,1,0,0,20,5,4,5,JOINT_NON_MANDATORY,0,0,5,1,0,0,1
483940,1,-1,0,discretionary,Home,discretionary,1,0,0,4,0,0,5,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
483940,1,-1,1,discretionary,discretionary,Home,4,0,0,1,0,0,10,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2034179,0,-1,0,maintenance,Home,maintenance,1,0,0,27,0,0,7,5,3,5,JOINT_NON_MANDATORY,0,0,1,7,0,0,2
2034179,0,-1,1,maintenance,maintenance,Home,27,0,0,1,0,0,8,5,3,5,JOINT_NON_MANDATORY,0,0,7,1,0,0,2
1113232,0,-1,0,discretionary,Home,discretionary,1,0,0,41,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,1,11,0,0,2
1113232,0,-1,1,discretionary,discretionary,Home,41,0,0,1,0,0,40,3,2,3,JOINT_NON_MANDATORY,0,0,11,1,0,0,2
241399,0,-1,0,maintenance,Home,maintenance,1,0,0,7,0,0,7,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,1
241399,0,-1,1,maintenance,maintenance,Home,7,0,0,1,0,0,7,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,1
1265673,0,-1,0,maintenance,Home,maintenance,1,0,0,71,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,1,18,0,0,3
1265673,0,-1,1,maintenance,maintenance,Home,71,0,0,1,0,0,37,5,3,5,JOINT_NON_MANDATORY,0,0,18,1,0,0,3
1972423,0,-1,0,discretionary,Home,discretionary,1,0,0,47,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,1,12,0,0,1
1972423,0,-1,1,discretionary,discretionary,Home,47,0,0,1,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,12,1,0,0,1
1437035,0,-1,0,maintenance,Home,maintenance,1,0,0,45,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,1,12,0,0,1
1437035,0,-1,1,maintenance,maintenance,Home,45,0,0,1,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,12,1,0,0,1
1437035,1,-1,0,eatingout,Home,eatingout,1,0,0,2,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1437035,1,-1,1,eatingout,eatingout,Home,2,0,0,1,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
2285450,0,-1,0,shop,Home,shop,1,0,0,1,0,0,28,5,6,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2285450,0,-1,1,shop,shop,Home,1,0,0,1,0,0,30,5,6,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2285450,1,-1,0,discretionary,Home,discretionary,1,0,0,1,0,0,26,5,6,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2285450,1,-1,1,discretionary,discretionary,Home,1,0,0,1,0,0,27,5,6,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
1737989,0,-1,0,discretionary,Home,discretionary,1,0,0,71,0,0,26,5,2,5,JOINT_NON_MANDATORY,0,0,1,18,0,0,2
1737989,0,-1,1,discretionary,discretionary,Home,71,0,0,1,0,0,38,5,2,5,JOINT_NON_MANDATORY,0,0,18,1,0,0,2
831166,0,-1,0,discretionary,Home,discretionary,1,0,0,7,0,0,22,7,4,7,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1
831166,0,-1,1,discretionary,discretionary,Home,7,0,0,1,0,0,26,7,4,7,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1
1972425,0,-1,0,discretionary,Home,discretionary,1,0,0,2,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
1972425,0,-1,1,discretionary,discretionary,Home,2,0,0,1,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2101369,0,-1,0,maintenance,Home,maintenance,1,0,0,2,0,0,14,8,4,8,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
2101369,0,-1,1,maintenance,maintenance,Home,2,0,0,1,0,0,16,8,4,8,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1588487,0,-1,0,discretionary,Home,discretionary,1,0,0,13,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,1,4,0,0,-1
1588487,0,-1,1,discretionary,discretionary,Home,13,0,0,1,0,0,32,7,2,7,JOINT_NON_MANDATORY,0,0,4,1,0,0,-1
583457,0,-1,0,eatingout,Home,eatingout,1,0,0,61,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,1,16,0,0,1
583457,0,-1,1,eatingout,eatingout,Home,61,0,0,1,0,0,35,3,2,3,JOINT_NON_MANDATORY,0,0,16,1,0,0,1
971888,0,-1,0,maintenance,Home,maintenance,1,0,0,62,0,0,28,5,5,5,JOINT_NON_MANDATORY,0,0,1,16,0,0,1
971888,0,-1,1,maintenance,maintenance,Home,62,0,0,1,0,0,33,5,5,5,JOINT_NON_MANDATORY,0,0,16,1,0,0,1
2211899,0,-1,0,shop,Home,shop,1,0,0,5,0,0,36,5,4,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,1
2211899,0,-1,1,shop,shop,Home,5,0,0,1,0,0,39,5,4,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,1
241383,0,-1,0,shop,Home,shop,1,0,0,62,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,1,16,0,0,1
241383,0,-1,1,shop,shop,Home,62,0,0,1,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,16,1,0,0,1
867806,0,-1,0,maintenance,Home,maintenance,1,0,0,18,0,0,4,5,4,5,JOINT_NON_MANDATORY,0,0,1,5,0,0,1
867806,0,-1,1,maintenance,maintenance,Home,18,0,0,1,0,0,4,5,4,5,JOINT_NON_MANDATORY,0,0,5,1,0,0,1
1257223,0,-1,0,maintenance,Home,maintenance,1,0,0,45,0,0,14,10,3,10,JOINT_NON_MANDATORY,60231,61442,1,12,0,0,-1
1257223,0,-1,1,maintenance,maintenance,Home,45,0,0,1,0,0,17,10,3,10,JOINT_NON_MANDATORY,60275,60231,12,1,0,0,-1
1972432,0,-1,0,shop,Home,shop,1,0,0,2,0,0,25,5,3,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
1972432,0,-1,1,shop,shop,Home,2,0,0,1,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
1972432,1,-1,0,shop,Home,shop,1,0,0,1,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1972432,1,-1,1,shop,shop,Home,1,0,0,1,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1737986,0,-1,0,discretionary,Home,discretionary,1,0,0,6,0,0,4,5,3,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,5
1737986,0,-1,1,discretionary,discretionary,Home,6,0,0,1,0,0,6,5,3,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,5
241402,0,-1,0,eatingout,Home,eatingout,1,0,0,75,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,1,19,0,0,1
241402,0,-1,1,eatingout,eatingout,Home,75,0,0,1,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,19,1,0,0,1
2920675,0,-1,0,visiting,Home,visiting,1,0,0,28,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,1,7,0,0,1
2920675,0,-1,1,visiting,visiting,Home,28,0,0,1,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,7,1,0,0,1
3155268,0,-1,0,discretionary,Home,discretionary,1,0,0,34,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,1,9,0,0,2
3155268,0,-1,1,discretionary,discretionary,Home,34,0,0,1,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,9,1,0,0,2
3155273,0,-1,0,discretionary,Home,discretionary,1,0,0,64,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,1,16,0,0,1
3155273,0,-1,1,discretionary,discretionary,Home,64,0,0,1,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,16,1,0,0,1
2101357,0,-1,0,maintenance,Home,maintenance,1,0,0,62,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,1,16,0,0,1
2101357,0,-1,1,maintenance,maintenance,Home,62,0,0,1,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,16,1,0,0,1
1839512,0,-1,0,discretionary,Home,discretionary,1,0,0,4,0,0,4,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1839512,0,-1,1,discretionary,discretionary,Home,4,0,0,1,0,0,5,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1839512,1,-1,0,discretionary,Home,discretionary,1,0,0,7,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,1
1839512,1,-1,1,discretionary,discretionary,Home,7,0,0,1,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,1
1737984,0,-1,0,maintenance,Home,maintenance,1,0,0,7,0,0,29,5,7,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,8
1737984,0,-1,1,maintenance,maintenance,Home,7,0,0,1,0,0,38,5,7,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,8
1737984,1,-1,0,visiting,Home,visiting,1,0,0,8,0,0,4,5,7,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,3
1737984,1,-1,1,visiting,visiting,Home,8,0,0,1,0,0,4,5,7,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,3
1839529,0,-1,0,eatingout,Home,eatingout,1,0,0,29,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,8,0,0,1
1839529,0,-1,1,eatingout,eatingout,Home,29,0,0,1,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,8,1,0,0,1
2066756,0,-1,0,discretionary,Home,discretionary,1,0,0,4,0,0,27,7,4,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
2066756,0,-1,1,discretionary,discretionary,Home,4,0,0,1,0,0,33,7,4,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1839454,0,-1,0,maintenance,Home,maintenance,1,0,0,4,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1839454,0,-1,1,maintenance,maintenance,Home,4,0,0,1,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
3440444,0,-1,0,shop,Home,shop,1,0,0,17,0,0,3,3,2,3,JOINT_NON_MANDATORY,0,0,1,5,0,0,2
3440444,0,-1,1,shop,shop,Home,17,0,0,1,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,5,1,0,0,2
3416214,0,-1,0,maintenance,Home,maintenance,1,0,0,65,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,1,17,0,0,1
3416214,0,-1,1,maintenance,maintenance,Home,65,0,0,1,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,17,1,0,0,1
2920671,0,-1,0,shop,Home,shop,1,0,0,13,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,4,0,0,2
2920671,0,-1,1,shop,shop,Home,13,0,0,1,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,4,1,0,0,2
2920671,1,-1,0,shop,Home,shop,1,0,0,45,0,0,36,3,2,3,JOINT_NON_MANDATORY,0,0,1,12,0,0,2
2920671,1,-1,1,shop,shop,Home,45,0,0,1,0,0,40,3,2,3,JOINT_NON_MANDATORY,0,0,12,1,0,0,2
1839473,0,-1,0,discretionary,Home,discretionary,1,0,0,1,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1839473,0,-1,1,discretionary,discretionary,Home,1,0,0,1,0,0,37,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
3358930,0,-1,0,shop,Home,shop,1,0,0,1,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
3358930,0,-1,1,shop,shop,Home,1,0,0,1,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
3358930,1,-1,0,shop,Home,shop,1,0,0,20,0,0,26,5,2,5,JOINT_NON_MANDATORY,0,0,1,5,0,0,1
3358930,1,-1,1,shop,shop,Home,20,0,0,1,0,0,28,3,2,5,JOINT_NON_MANDATORY,0,0,5,1,0,0,1
3469873,0,-1,0,discretionary,Home,discretionary,1,0,0,21,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,1,6,0,0,4
3469873,0,-1,1,discretionary,discretionary,Home,21,0,0,1,0,0,35,5,4,5,JOINT_NON_MANDATORY,0,0,6,1,0,0,4
3469873,1,-1,0,discretionary,Home,discretionary,1,0,0,1,0,0,38,5,3,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,3
3469873,1,-1,1,discretionary,discretionary,Home,1,0,0,1,0,0,40,5,3,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,3
1113260,0,-1,0,eatingout,Home,eatingout,1,0,0,33,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,1,9,0,0,2
1113260,0,-1,1,eatingout,eatingout,Home,33,0,0,1,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,9,1,0,0,2
555241,0,-1,0,discretionary,Home,discretionary,1,0,0,9,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,3,0,0,3
555241,0,-1,1,discretionary,discretionary,Home,9,0,0,1,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,3,1,0,0,3
2908382,0,-1,0,shop,Home,shop,1,0,0,5,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,1
2908382,0,-1,1,shop,shop,Home,5,0,0,1,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,1
483942,0,-1,0,shop,Home,shop,1,0,0,4,0,0,2,8,3,8,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
483942,0,-1,1,shop,shop,Home,4,0,0,1,0,0,5,8,3,8,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
483942,1,-1,0,visiting,Home,visiting,1,0,0,2,0,0,32,5,5,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
483942,1,-1,1,visiting,visiting,Home,2,0,0,1,0,0,37,5,5,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2237244,0,-1,0,maintenance,Home,maintenance,1,0,0,4,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
2237244,0,-1,1,maintenance,maintenance,Home,4,0,0,1,0,0,35,5,4,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,2
1972416,0,-1,0,visiting,Home,visiting,1,0,0,11,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,1,3,0,0,1
1972416,0,-1,1,visiting,visiting,Home,11,0,0,1,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,3,1,0,0,1
3155289,0,-1,0,maintenance,Home,maintenance,1,0,0,63,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,1,16,0,0,1
3155289,0,-1,1,maintenance,maintenance,Home,63,0,0,1,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,16,1,0,0,1
3155289,1,-1,0,shop,Home,shop,1,0,0,20,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,1,5,0,0,1
3155289,1,-1,1,shop,shop,Home,20,0,0,1,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,5,1,0,0,1
364652,0,-1,0,shop,Home,shop,1,0,0,14,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,1,4,0,0,1
364652,0,-1,1,shop,shop,Home,14,0,0,1,0,0,36,5,4,5,JOINT_NON_MANDATORY,0,0,4,1,0,0,1
1944623,0,-1,0,maintenance,Home,maintenance,1,0,0,30,0,0,17,5,3,5,JOINT_NON_MANDATORY,0,0,1,8,0,0,2
1944623,0,-1,1,maintenance,maintenance,Home,30,0,0,1,0,0,17,5,3,5,JOINT_NON_MANDATORY,0,0,8,1,0,0,2
1588476,0,-1,0,visiting,Home,visiting,1,0,0,28,0,0,5,5,3,5,JOINT_NON_MANDATORY,0,0,1,7,0,0,1
1588476,0,-1,1,visiting,visiting,Home,28,0,0,1,0,0,5,5,3,5,JOINT_NON_MANDATORY,0,0,7,1,0,0,1
2066761,0,-1,0,shop,Home,shop,1,0,0,30,0,0,33,5,4,5,JOINT_NON_MANDATORY,0,0,1,8,0,0,2
2066761,0,-1,1,shop,shop,Home,30,0,0,1,0,0,33,5,4,5,JOINT_NON_MANDATORY,0,0,8,1,0,0,2
971886,0,-1,0,maintenance,Home,maintenance,1,0,0,45,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,1,12,0,0,5
971886,0,-1,1,maintenance,maintenance,Home,45,0,0,1,0,0,31,5,4,5,JOINT_NON_MANDATORY,0,0,12,1,0,0,5
971886,1,-1,0,discretionary,Home,discretionary,1,0,0,71,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,1,18,0,0,1
971886,1,-1,1,discretionary,discretionary,Home,71,0,0,1,0,0,8,5,4,5,JOINT_NON_MANDATORY,0,0,18,1,0,0,1
1839450,0,-1,0,eatingout,Home,eatingout,1,0,0,2,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
1839450,0,-1,1,eatingout,eatingout,Home,2,0,0,1,0,0,34,7,2,7,JOINT_NON_MANDATORY,0,0,1,1,0,0,-1
867796,0,-1,0,shop,Home,shop,1,0,0,20,0,0,31,5,4,5,JOINT_NON_MANDATORY,0,0,1,5,0,0,2
867796,0,-1,1,shop,shop,Home,20,0,0,1,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,5,1,0,0,2
3155272,0,-1,0,shop,Home,shop,1,0,0,17,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,1,5,0,0,1
3155272,0,-1,1,shop,shop,Home,17,0,0,1,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,5,1,0,0,1
3155272,1,-1,0,shop,Home,shop,1,0,0,2,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
3155272,1,-1,1,shop,shop,Home,2,0,0,1,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2744264,0,-1,0,discretionary,Home,discretionary,1,0,0,38,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,1,10,0,0,2
2744264,0,-1,1,discretionary,discretionary,Home,38,0,0,1,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,10,1,0,0,2
297486,0,-1,0,discretionary,Home,discretionary,1,0,0,13,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,1,4,0,0,1
297486,0,-1,1,discretionary,discretionary,Home,13,0,0,1,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,4,1,0,0,1
297486,1,-1,0,discretionary,Home,discretionary,1,0,0,7,0,0,8,7,2,7,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1
297486,1,-1,1,discretionary,discretionary,Home,7,0,0,1,0,0,8,7,2,7,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1
1839486,0,-1,0,shop,Home,shop,1,0,0,2,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
1839486,0,-1,1,shop,shop,Home,2,0,0,1,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
297488,0,-1,0,maintenance,Home,maintenance,1,0,0,71,0,0,15,5,3,5,JOINT_NON_MANDATORY,0,0,1,18,0,0,1
297488,0,-1,1,maintenance,maintenance,Home,71,0,0,1,0,0,24,5,3,5,JOINT_NON_MANDATORY,0,0,18,1,0,0,1
2237238,0,-1,0,discretionary,Home,discretionary,1,0,0,3,0,0,3,5,4,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2237238,0,-1,1,discretionary,discretionary,Home,3,0,0,1,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
3450231,0,-1,0,discretionary,Home,discretionary,1,0,0,50,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,1,13,0,0,2
3450231,0,-1,1,discretionary,discretionary,Home,50,0,0,1,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,13,1,0,0,2
483936,0,-1,0,shop,Home,shop,1,0,0,55,0,0,27,8,3,8,JOINT_NON_MANDATORY,0,0,1,14,0,0,-1
483936,0,-1,1,shop,shop,Home,55,0,0,1,0,0,31,8,3,8,JOINT_NON_MANDATORY,0,0,14,1,0,0,-1
1737994,0,-1,0,discretionary,Home,discretionary,2,0,0,21,0,0,32,7,4,7,JOINT_NON_MANDATORY,0,0,1,6,0,0,-1
1737994,0,-1,1,discretionary,discretionary,Home,21,0,0,2,0,0,36,7,4,7,JOINT_NON_MANDATORY,0,0,6,1,0,0,-1
2101386,0,-1,0,eatingout,Home,eatingout,2,0,0,2,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
2101386,0,-1,1,eatingout,eatingout,Home,2,0,0,2,0,0,40,5,3,5,JOINT_NON_MANDATORY,0,0,1,1,0,0,1
297493,0,-1,0,maintenance,Home,maintenance,2,0,0,6,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1
297493,0,-1,1,maintenance,maintenance,Home,6,0,0,2,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1
3155269,0,-1,0,shop,Home,shop,2,0,0,55,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,1,14,0,0,1
3155269,0,-1,1,shop,shop,Home,55,0,0,2,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,14,1,0,0,1
3155269,1,-1,0,shop,Home,shop,2,0,0,55,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,1,14,0,0,2
3155269,1,-1,1,shop,shop,Home,55,0,0,2,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,14,1,0,0,2
1437038,0,-1,0,discretionary,Home,discretionary,2,0,0,7,0,0,26,5,4,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,2
1437038,0,-1,1,discretionary,discretionary,Home,7,0,0,2,0,0,36,5,4,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,2
3344201,0,-1,0,maintenance,Home,maintenance,2,0,0,7,0,0,23,7,2,7,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1
3344201,0,-1,1,maintenance,maintenance,Home,7,0,0,2,0,0,24,7,2,7,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1
3344201,1,-1,0,eatingout,Home,eatingout,2,0,0,55,0,0,6,5,2,5,JOINT_NON_MANDATORY,0,0,1,14,0,0,1
3344201,1,-1,1,eatingout,eatingout,Home,55,0,0,2,0,0,10,3,2,5,JOINT_NON_MANDATORY,0,0,14,1,0,0,1
